STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,16.555950767885175,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,27.22217638339577,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,50.47169336196914,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kiribati,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,61.52817431031848,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,31.002794914585802,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kuwait,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,16.100524291283442,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kyrgyz Republic,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,15.514738152395147,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lao PDR,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,41.840268303774444,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Latvia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,49.97359303621977,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lebanon,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2002,28.077414223664793,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,43.73548943645104,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,24.641981336295977,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,91.34745771005197,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,30.42477669731615,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,60.28055052122184,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,35.00687492245638,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,25.81743556723329,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,67.60160692425083,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,97.08166168729548,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Australia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,109.2358941272976,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Austria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,19.914359159944986,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,96.1102963677675,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,34.46669581559255,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bahrain,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,63.35304326022132,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Solomon Islands,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,64.69413391505259,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Somalia, Federal Republic of",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,53.753856317273595,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,95.27993208617785,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Spain,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,23.329914172264257,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Sri Lanka,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,63.352075370904814,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,St. Kitts and Nevis,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,61.21035574017111,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,St. Lucia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,54.83943987241852,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,St. Vincent and the Grenadines,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,21.930375110437602,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Sudan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,37.86146370646672,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,126.48537876416879,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Sweden,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2004,136.04809006835546,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Switzerland,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,18.55142963864875,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,29.803669165669078,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,19.870028443070424,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,63.72412632483599,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Andorra,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,19.46917833591297,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,62.14325713712222,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Antigua and Barbuda,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,64.23486689159449,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Argentina,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,23.189342096220592,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Armenia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,64.9748660567201,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Aruba,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,71.27211412244915,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Australia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,82.66606801598435,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Austria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,18.349144342242653,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Azerbaijan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,96.04347968928269,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2001,29.403749200234042,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bahrain,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,42.29129302409854,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Papua New Guinea,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,19.84623581044839,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Paraguay,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,37.643530760408424,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,27.30908266597683,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,46.40165077814133,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,75.77021328843122,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Portugal,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRI,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,75.3130191853117,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Puerto Rico,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,33.57665500987637,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Qatar,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,35.44461862356375,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Romania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2003,32.147722413232756,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
